456,209,3815481824
413,163,3810557382
410,162,3802991892
411,165,3798372501
455,209,3789511136
409,164,3783335215
411,162,3776600959
410,163,3771925223
409,165,3752625520
411,163,3745534290
409,162,3729061980
410,161,3723986700
458,209,3704157240
457,209,3701663889
409,163,3698599245
411,161,3698144025
409,161,3650056788
459,210,3645626380
460,212,3626426765
459,209,3622525720
460,211,3594370000
459,212,3593826665
459,211,3561769900
336,88,3547585822
407,158,3541664928
461,212,3538358260
407,159,3528921600
460,213,3528380055
461,211,3507080000
459,213,3496661355
406,156,3449710702
406,157,3448327292
461,213,3440311550
407,156,3428761922
407,157,3427378512
404,156,3380106524
404,157,3378760389
406,154,3362418048
405,156,3356760697
462,216,3356495935
405,157,3355414562
406,155,3348643936
407,154,3342083008
461,216,3329609700
407,155,3328308896
404,154,3291728629
403,156,3287916208
403,157,3286606788
404,155,3278336852
406,153,3277411128
463,216,3269786091
405,154,3269085708
462,217,3265485704
407,153,3257590188
405,155,3255693931
461,217,3239328480
404,153,3206132919
463,218,3202608620
403,154,3199161722
403,155,3186146536
405,153,3184078788
463,217,3178775860
466,216,3158841126
463,219,3117901302
403,153,3113566012
466,218,3090233951
467,216,3081559530
466,217,3067355949
467,218,3012375947
466,219,3005087869
467,217,2990074353
344,94,2988812160
401,150,2965645289
401,151,2956421809
467,219,2927229865
401,149,2869404288
398,150,2851439572
398,151,2842596332
467,222,2819590862
398,149,2754925976
397,150,2744633600
467,223,2739186999
397,151,2736121600
396,149,2656186029
397,149,2648120004
395,148,2569818740
395,149,2551952620
394,147,2480936856
395,147,2470965528
393,147,2383149708
394,144,2368672428
395,144,2359192380
393,144,2270471964
394,143,2259162360
395,143,2250120600
393,142,2166320352
393,143,2160961896
392,141,2082385500
393,141,2067046800
390,141,1974491607
391,141,1970396340
388,141,1866711693
389,141,1862828007
387,141,1758078938
249,218,1691928635
249,217,1679445717
357,110,1640052696
249,219,1606489405
248,218,1525241870
248,217,1513988754
358,110,1513642134
249,222,1490092772
273,248,1466383732
274,248,1451672904
248,219,1439802640
384,136,1437183180
385,136,1435937682
384,137,1434995964
385,137,1433750466
249,223,1409413815
271,248,1379529720
272,248,1377118485
384,135,1327045500
385,135,1325895450
383,136,1324585380
383,137,1322569524
248,222,1322363105
249,226,1305735346
273,249,1296661711
274,249,1283653542
269,248,1267686612
270,248,1267366176
248,223,1241684148
383,135,1214447700
271,249,1209510528
380,136,1208785725
272,249,1207396464
380,137,1206948141
249,227,1206536852
268,248,1153037952
248,226,1136108644
249,230,1098918656
380,135,1098525825
269,249,1097624433
270,249,1097346984
379,136,1095305175
379,137,1093640103
248,227,1036910150
249,232,996855090
249,231,992789710
379,135,985045275
268,249,982975773
263,248,950650536
248,230,928217279
249,233,894876906
262,248,825492816
248,232,825454707
248,231,822088333
263,249,779906172
365,118,738777774
259,248,732272240
248,233,723476523
249,238,671290627
262,249,654748452
366,118,622233633
258,248,615807836
249,239,562285508
259,249,560335454
255,248,507392952
248,238,498783796
258,249,443871050
377,126,413836540
366,136,410349770
366,137,409726250
365,125,395876200
254,248,394157808
248,239,389778677
230,10,388221644
249,244,335272423
255,249,335190768
366,134,301498180
366,135,300038654
376,125,299830290
377,125,298282920
239,11,298026490
354,147,297768693
383,118,295882080
245,6,295074780
365,136,294068207
365,137,293621375
251,248,287518734
475,262,283733593
365,127,281250738
365,126,280467900
232,10,280344090
231,10,279230692
366,125,278943100
230,11,262347412
249,246,225585480
249,245,224315636
254,249,221955624
366,132,188881888
366,133,188174480
358,140,186660672
238,11,186112568
358,141,185178624
365,134,184650970
365,135,183757091
375,125,183581310
245,3,182334656
243,6,180760677
244,6,180535410
401,98,180243576
362,136,179742645
362,137,179469765
392,106,179280864
388,110,178888356
380,118,178675198
389,110,178518204
383,116,178449375
393,106,177962112
383,117,177813750
234,10,176941875
233,10,175627050
354,144,175391976
353,147,174658998
231,17,174070200
249,247,173741700
483,262,173541816
250,248,172658970
397,97,172611036
231,18,172595750
463,276,171221776
239,10,170855886
489,250,168718680
238,6,167029346
369,125,165848650
495,244,165440940
486,254,165259202
485,254,164564543
366,127,163991256
365,128,163608992
366,126,163534800
248,244,162601120
478,262,161072064
406,92,159895076
482,258,159080496
407,92,158929416
467,277,156551139
475,263,156160563
227,21,155623472
227,22,154968528
217,31,154958188
232,11,153967950
217,32,153713558
231,11,153356460
471,273,152439075
471,274,150922260
223,26,149416710
222,22,147444584
252,249,115685400
251,249,114952095
494,247,113968404
493,247,113827032
430,69,95030020
431,69,94665840
430,68,93625700
431,68,93261520
190,59,92572264
189,59,92105432
190,60,91356936
189,60,90890104
321,176,87863842
402,95,86619486
320,176,86407202
321,177,86292264
403,95,85983374
402,94,85421986
320,177,84835624
403,94,84785874
180,63,82577992
337,160,82057185
336,160,81579960
179,63,81271715
337,161,81246375
416,81,81200715
180,64,81196962
336,161,80769150
416,80,80215749
179,64,79890685
417,81,79760620
465,278,79116345
465,277,78976515
466,278,78815445
417,80,78775654
466,277,78675615
349,148,77106788
349,149,76576764
348,148,76274968
408,89,75923160
348,149,75744944
409,89,75093180
424,73,75070016
408,88,74725170
424,72,74052048
409,88,73895190
425,73,73766080
232,15,73655229
484,260,73622140
480,264,73591440
232,16,73589014
483,260,73513998
477,265,73445580
339,158,73442278
484,259,73428418
231,15,73363883
430,313,73361152
483,259,73320276
231,16,73297668
478,265,73217040
479,264,73217040
339,159,73182382
480,263,73080540
477,266,73037640
429,313,72946784
478,266,72809100
425,72,72748112
479,263,72706140
338,158,72591785
430,314,72447966
338,159,72331889
367,130,72280470
204,41,72209335
367,131,72201405
366,130,72056829
429,314,72033598
366,131,71977764
418,77,71857152
364,132,71728734
418,76,71722456
365,132,71595412
364,133,71460592
203,41,71415265
365,133,71327270
419,77,71274072
419,76,71139376
359,138,71010567
204,42,71008715
359,139,70988157
386,111,70302660
358,138,70302411
358,139,70280001
203,42,70214645
345,152,70052624
387,111,70027750
386,110,69936361
491,252,69818940
363,134,69743248
362,134,69673072
428,69,69664668
387,110,69661451
344,152,69577712
363,135,69406257
345,153,69399232
491,251,69392504
492,252,69376576
362,135,69336081
221,25,69129396
458,285,68950409
492,251,68950140
344,153,68924320
457,285,68904182
222,25,68861772
458,286,68838491
457,286,68792264
428,68,68654844
221,26,68520816
429,69,68334564
222,26,68253192
368,129,68056910
369,129,68051947
426,319,67998810
368,128,67966867
369,128,67961904
390,107,67691832
341,154,67662077
340,154,67571280
391,107,67552486
351,146,67491280
425,319,67455762
243,4,67412779
243,3,67405749
341,155,67388160
244,4,67329122
429,68,67324740
244,3,67322092
236,12,67312250
340,155,67297363
390,106,67276682
178,71,67258829
350,146,67235708
235,12,67234920
391,106,67137336
374,123,67061940
351,147,67032264
404,93,66996771
224,21,66960275
374,122,66934755
375,123,66915295
404,92,66892305
375,122,66788110
350,147,66776692
236,11,66774455
488,256,66763008
177,71,66756657
487,256,66732822
235,11,66697125
224,22,66678975
488,255,66665430
487,255,66635244
405,93,66537272
373,124,66482988
405,92,66432806
426,320,66380886
372,124,66345188
371,127,66276288
373,125,66230814
376,121,66211522
376,120,66205321
452,291,66168585
223,21,66104775
371,126,66093014
372,125,66093014
246,1,66053196
196,49,66046519
370,127,66044784
355,142,66034196
178,72,65874523
355,143,65873912
377,121,65870467
377,120,65864266
370,126,65861510
246,2,65860308
399,96,65859000
425,320,65837838
223,22,65823475
398,96,65737200
399,97,65710375
430,309,65698805
245,1,65695464
451,291,65606695
446,297,65595660
398,97,65588575
245,2,65502576
218,29,65493352
452,292,65458575
446,298,65455390
195,49,65407034
378,119,65386296
177,72,65372351
218,30,65365636
429,309,65337061
445,297,65315965
379,119,65274120
354,142,65260896
445,298,65175695
494,250,65126782
354,143,65100612
378,118,65050452
493,250,65045505
217,29,65010380
196,50,64946266
379,118,64938276
442,55,64919580
451,292,64896685
217,30,64882664
208,39,64818403
208,40,64816102
229,17,64770384
230,17,64735296
430,310,64591947
241,5,64488468
486,257,64356297
242,5,64344203
195,50,64306781
429,310,64230203
229,18,64222048
241,6,64217384
230,18,64186960
486,258,64166060
207,39,64154181
207,40,64151880
485,257,64086174
242,6,64073119
474,269,64000260
474,270,63984390
384,113,63980521
385,113,63925499
473,269,63920910
473,270,63905040
485,258,63895937
443,55,63792025
200,45,63556546
384,112,63545042
442,54,63509875
385,112,63490020
215,31,63421848
216,31,63291536
472,271,63164112
472,272,63055674
450,293,63042494
432,65,63009816
199,45,62963148
215,32,62913488
234,13,62835480
216,32,62783176
200,46,62776629
240,8,62629656
240,7,62590416
234,14,62583192
471,271,62548948
449,293,62478672
450,294,62455994
471,272,62440510
443,54,62382320
233,13,62372295
239,8,62353668
433,65,62332272
239,7,62314428
323,172,62222587
199,46,62183231
462,281,62149542
233,14,62120007
322,172,62116586
481,261,62044480
482,261,61986096
462,282,61975620
449,294,61892172
432,64,61811016
323,173,61728447
469,273,61665644
461,281,61652521
322,173,61622446
470,273,61616515
461,282,61478599
481,262,61462608
490,253,61429095
482,262,61404224
236,9,61257165
426,317,61248220
214,31,61207398
235,9,61186655
433,64,61133472
469,274,61052541
470,274,61003412
489,253,60992113
329,166,60947547
490,254,60929687
328,166,60910597
236,10,60885385
213,31,60879173
235,10,60814875
381,116,60784451
425,317,60766640
329,167,60759841
328,167,60722891
214,32,60716788
380,116,60692086
381,117,60568508
489,254,60492705
380,117,60476143
213,32,60388563
356,140,60310523
426,318,60301975
396,101,60294514
418,325,60277776
388,108,60128000
397,101,60113564
388,109,60004480
389,108,60003840
420,319,59955495
357,140,59930871
317,178,59908905
220,25,59893855
389,109,59880320
396,100,59850364
382,114,59846226
356,141,59834684
425,318,59820395
382,115,59734798
417,325,59715669
383,114,59689726
418,326,59681739
397,100,59669414
383,115,59578298
357,141,59455032
237,9,59441430
317,179,59380825
220,26,59366580
238,9,59302724
219,25,59296495
316,178,59288250
390,104,59253231
347,150,59164412
346,150,59131762
391,104,59131062
417,326,59119632
468,273,59100060
352,142,59089434
237,10,59080670
224,24,59050880
390,105,58983573
347,151,58981572
346,151,58948922
352,143,58944882
238,10,58941964
419,319,58898832
224,23,58861440
391,105,58861404
353,142,58855488
360,136,58836690
219,26,58769220
316,179,58760170
360,137,58747698
353,143,58710936
381,114,58699014
438,59,58660952
361,136,58617918
380,114,58609984
381,115,58589722
361,137,58528926
468,274,58512465
380,115,58500692
420,320,58457257
412,83,58380720
467,273,58374435
223,24,58295680
448,51,58156450
399,99,58144640
223,23,58106240
398,99,58037120
413,83,58034311
399,98,58006400
412,82,57976460
438,58,57956022
398,98,57898880
467,274,57786840
439,59,57736012
400,96,57683400
172,71,57651594
413,82,57630051
400,97,57553225
410,85,57534386
401,96,57414795
419,320,57400594
401,97,57284620
410,84,57271613
449,51,57163225
351,145,57143860
411,85,57135813
335,162,57093960
439,58,57031082
356,138,57014818
356,139,56996758
351,144,56992449
350,145,56927471
334,162,56901576
411,84,56873040
171,71,56787731
350,144,56776060
448,50,56770650
357,138,56656026
357,139,56637966
335,163,56632372
315,180,56497356
334,163,56439988
172,72,56404348
480,261,55991360
432,61,55951701
315,181,55950912
314,180,55941624
449,50,55777425
479,261,55707200
420,75,55636658
192,55,55552445
171,72,55540485
421,75,55500914
454,289,55488488
480,262,55466256
314,181,55395180
476,267,55340058
433,61,55332908
192,56,55331401
454,290,55316512
479,262,55182096
475,267,55111341
432,60,55054735
476,268,55046331
240,5,54973776
420,74,54961473
225,21,54953605
191,55,54859033
226,21,54855430
421,74,54825729
475,268,54817614
453,289,54750784
240,6,54742688
239,5,54732392
225,22,54722745
191,56,54637989
226,22,54624570
453,290,54578808
239,6,54501304
433,60,54435942
331,166,54256832
228,17,54226368
331,167,54091224
227,17,53865792
330,166,53772396
228,18,53767296
378,116,53733846
392,104,53713050
379,116,53641514
330,167,53606788
378,117,53542989
311,186,53495010
392,105,53468100
379,117,53450657
227,18,53406720
474,267,53339572
208,37,53336875
393,104,53319750
473,267,53273792
393,105,53074800
474,268,53055288
394,103,53041560
473,268,52989508
311,187,52927668
395,103,52831064
208,38,52818125
207,37,52795625
186,59,52709153
394,102,52624572
310,186,52583238
404,90,52512570
404,91,52488810
360,134,52424968
395,102,52414076
207,38,52276875
361,134,52230976
360,135,52172340
405,90,52152012
333,164,52130947
405,91,52128252
352,145,52109980
434,59,52019550
310,187,52015896
186,60,52003629
361,135,51978348
352,144,51971907
248,246,51936690
353,145,51903709
185,59,51852986
353,144,51765636
332,164,51764449
333,165,51710770
248,245,51644333
246,0,51471277
422,75,51418810
434,58,51411175
332,165,51344272
373,123,51333744
435,59,51291825
225,19,51272520
373,122,51236388
472,269,51229367
372,123,51227344
472,270,51216648
245,0,51192518
226,19,51181440
185,60,51147462
495,246,51132289
372,122,51129988
490,252,51014115
423,75,51005505
225,20,50982168
212,33,50950119
476,265,50941101
226,20,50891088
495,245,50853530
212,34,50825940
422,74,50793285
464,278,50777496
475,265,50731734
471,269,50730561
471,270,50717842
490,251,50702534
464,277,50687752
228,19,50686878
435,58,50683450
476,266,50658158
488,253,50651221
489,252,50651221
487,253,50628474
374,121,50562225
374,120,50557500
237,8,50553885
454,287,50548800
237,7,50522145
211,33,50502958
371,124,50457008
375,121,50451450
475,266,50448791
375,120,50446725
238,8,50435918
238,7,50404178
228,20,50401260
423,74,50379980
211,34,50378779
227,19,50346960
489,251,50339640
463,278,50324232
370,124,50280944
371,125,50265224
488,254,50236485
463,277,50234488
368,127,50232212
369,127,50228544
487,254,50213738
454,288,50140200
368,126,50092828
369,126,50089160
370,125,50089160
241,4,50072268
241,3,50067058
227,20,50061342
491,250,50031612
422,319,50028055
234,12,50019720
242,4,49960253
242,3,49955043
243,1,49909635
453,287,49882200
244,1,49847874
382,113,49808121
243,2,49763277
492,250,49712670
386,108,49706640
244,2,49701516
383,113,49677871
233,12,49651005
234,11,49619625
386,109,49604929
396,99,49572110
387,108,49511650
453,288,49473600
382,112,49469992
396,98,49454390
397,99,49422235
387,109,49409939
383,112,49339742
397,98,49304515
233,11,49250910
438,303,49135988
421,319,48876135
422,320,48806681
486,256,48671232
486,255,48600064
438,304,48568322
437,303,48546850
485,256,48466944
154,87,48452736
485,255,48395776
170,79,48361640
214,33,48239532
214,34,48122595
432,309,48109200
376,119,48044500
437,304,47979184
213,33,47978757
213,34,47861820
376,118,47799000
377,119,47797000
169,79,47692800
421,320,47654761
377,118,47551500
170,80,47424160
432,310,47315370
325,172,47285245
153,87,47273216
431,309,47118675
436,305,47049632
154,88,46933952
325,173,46916345
452,47,46788180
169,80,46755320
367,129,46555150
435,305,46527838
392,103,46520172
454,43,46507440
367,128,46493555
436,306,46490990
324,172,46452245
462,279,46425876
366,129,46411105
170,73,46385460
484,257,46384380
448,295,46379556
366,128,46349510
431,310,46324845
483,257,46316270
484,258,46246690
393,103,46179540
483,258,46178580
392,102,46157130
453,47,46122660
324,173,46083345
447,295,46083040
462,280,46062744
461,279,46057504
435,306,45969196
393,102,45816498
448,296,45786524
169,73,45777688
170,74,45771000
153,88,45754432
461,280,45694372
452,46,45636795
364,130,45634596
364,131,45584616
365,130,45549868
394,101,45540495
456,285,45539632
455,43,45503970
365,131,45499888
447,296,45490008
456,286,45465664
442,299,45452880
395,101,45358335
384,111,45267556
455,285,45230896
385,111,45228360
454,42,45224040
218,27,45220896
394,100,45206370
169,74,45163228
455,286,45156928
388,107,45096000
178,69,45063808
384,110,45031902
395,100,45024210
389,107,45002880
385,110,44992706
453,46,44971275
218,28,44970912
442,300,44965800
343,154,44942920
212,35,44897700
441,299,44892738
217,27,44889264
342,154,44871574
388,106,44820000
343,155,44761266
177,69,44731136
389,106,44726880
342,155,44689920
217,28,44639280
212,36,44622690
178,70,44556704
211,35,44502695
441,300,44405658
192,53,44323686
329,168,44316041
328,168,44289091
211,36,44227685
177,70,44224032
455,42,44220570
359,136,44175120
363,132,44148126
359,137,44108304
362,132,44103870
363,133,43983088
362,133,43938832
309,188,43817008
191,53,43779582
358,136,43735248
329,169,43714517
328,169,43687567
358,137,43668432
465,275,43617020
192,54,43590690
466,275,43452120
308,188,43427112
232,13,43385295
465,276,43280915
231,13,43214377
232,14,43209807
466,276,43116015
191,54,43046586
231,14,43038889
339,156,42953887
309,189,42952456
339,157,42936842
308,189,42562560
338,156,42456660
204,43,42441047
338,157,42439615
204,44,42402272
446,295,42308320
285,212,42218361
445,295,42130242
410,87,42043815
313,182,42011590
203,43,41966441
410,86,41943330
203,44,41927666
460,283,41913274
343,152,41782492
446,296,41763864
411,87,41753250
342,152,41716786
458,283,41709668
457,283,41682080
464,279,41659002
411,86,41652765
445,296,41585786
459,283,41537314
406,90,41528454
406,91,41509534
312,182,41466267
313,183,41460397
343,153,41390120
460,284,41355118
464,280,41336064
220,27,41330016
342,153,41324414
463,279,41287134
407,90,41277764
407,91,41258844
200,47,41159772
458,284,41149196
285,213,41123391
457,284,41121608
220,28,41103840
200,48,41025612
459,284,40979158
284,212,40965444
463,280,40964196
312,183,40915074
219,27,40914144
456,287,40800344
199,47,40770708
210,35,40700523
219,28,40687968
199,48,40636548
455,287,40523288
456,288,40472783
210,36,40449009
210,37,40449009
209,35,40446183
455,288,40195727
209,36,40194669
209,37,40194669
210,38,40058079
303,194,40009833
481,260,39912760
482,260,39875202
284,213,39870474
481,259,39807682
209,38,39803739
482,259,39770124
302,194,39441120
303,195,39385478
410,335,39109836
196,51,38875746
440,301,38873640
302,195,38816765
196,52,38757108
327,168,38619430
439,301,38519000
195,51,38492961
206,41,38474400
440,302,38433200
205,41,38400340
195,52,38374323
409,335,38338094
293,206,38321640
326,168,38288550
347,148,38137484
346,148,38116584
327,169,38094910
439,302,38078560
410,336,38040523
347,149,37872472
346,149,37851572
206,42,37835920
326,169,37764030
205,42,37761860
345,150,37761018
434,307,37725480
345,151,37644258
293,207,37635192
292,206,37592100
444,299,37562797
344,150,37505814
190,57,37459863
344,151,37389054
295,198,37374354
434,308,37372320
189,57,37274061
409,336,37268781
443,299,37265240
438,55,37227630
433,307,37202760
444,300,37163457
202,45,37142884
182,63,37123614
201,45,36987164
430,65,36970965
418,79,36943618
292,207,36905652
443,300,36865900
294,198,36857217
433,308,36849600
190,58,36844329
431,65,36826683
295,199,36724755
202,46,36689006
189,58,36658527
419,79,36646273
418,78,36643968
439,55,36628170
181,63,36563736
201,46,36533286
182,64,36512124
438,54,36442512
419,78,36346623
229,15,36277780
430,64,36270315
230,15,36258145
229,16,36245055
230,16,36225420
294,199,36207618
431,64,36126033
198,47,36108941
198,48,35990121
181,64,35952246
439,54,35843052
197,47,35754309
468,275,35651781
197,48,35635489
355,140,35599304
410,329,35500704
468,276,35379432
426,69,35375274
355,141,35318432
427,69,35276058
467,275,35209656
354,140,35185704
156,87,35140428
341,156,35063040
341,157,35049145
340,156,35015797
340,157,35001902
467,276,34937307
194,51,34924580
354,141,34904832
426,68,34863930
409,329,34850448
194,52,34816940
158,87,34788684
427,68,34764714
414,83,34554145
415,83,34521775
410,330,34467288
193,51,34432380
193,52,34324740
414,82,34313445
415,82,34281075
155,87,34148022
156,88,34070035
409,330,33817032
158,88,33762006
477,264,33709638
157,87,33705288
333,162,33646890
478,264,33604744
477,263,33475148
332,162,33412260
333,163,33373945
478,263,33370254
414,81,33321249
301,196,33297225
415,81,33289815
332,163,33139315
155,88,33077629
444,297,33005819
444,298,32934937
414,80,32917443
415,80,32886009
300,196,32806050
301,197,32769420
443,297,32744922
408,87,32724471
157,88,32678610
443,298,32674040
408,86,32647128
409,87,32360997
409,86,32283654
300,197,32278245
412,85,31807566
305,190,31790385
412,84,31661280
413,85,31619700
413,84,31473414
426,313,31430032
305,191,31388445
304,190,31358745
425,313,31189968
426,314,31027776
304,191,30956805
293,204,30947735
425,314,30787712
292,204,30373560
293,205,30160550
331,164,30119023
446,51,30029340
331,165,29874544
330,164,29852286
150,93,29675118
330,165,29607807
292,205,29586375
447,51,29447022
448,47,29386200
446,50,29327652
458,37,29180580
449,47,28866816
149,93,28752571
447,50,28745334
448,46,28688864
469,271,28637544
470,271,28614768
150,94,28596368
469,272,28587936
470,272,28565160
458,36,28560180
459,37,28544340
202,43,28491723
202,44,28465398
201,43,28372383
201,44,28346058
436,307,28332655
404,337,28231020
449,46,28169480
436,308,28070401
435,307,28014662
459,36,27923940
412,331,27860616
435,308,27752408
149,94,27673821
403,337,27491475
404,338,27457635
166,81,27348840
412,332,27287904
411,331,27240276
249,19,27160068
215,29,27069360
460,281,27032930
215,30,27016290
216,29,27013850
410,333,26985035
216,30,26960780
460,282,26956670
166,82,26898408
305,192,26822853
165,81,26791872
459,281,26791130
403,338,26718090
459,282,26714870
440,303,26681510
411,332,26667564
303,192,26579075
305,193,26526753
409,333,26465005
304,192,26453997
439,303,26435308
440,304,26376104
410,334,26353740
165,82,26341440
303,193,26281575
402,93,26215098
302,192,26205500
402,92,26174526
304,193,26157897
439,304,26129902
403,93,26019882
403,92,25979310
302,193,25908000
460,33,25840551
409,334,25833710
442,51,25588825
275,226,25572561
184,63,25444420
461,33,25204146
297,196,25199734
183,63,25146120
443,51,25130250
460,32,25064325
184,64,25030220
311,184,25023018
442,50,25014225
249,18,24967397
311,185,24812285
297,197,24787951
183,64,24731920
274,226,24680565
275,227,24631488
296,196,24601761
310,184,24600116
443,50,24555650
461,32,24427920
310,185,24389383
321,174,24355170
321,175,24320835
296,197,24189978
186,61,24112647
309,186,24049698
320,174,23951970
320,175,23917635
186,62,23899590
472,248,23884116
221,24,23866101
308,186,23838006
309,187,23790216
221,23,23788845
222,24,23773707
274,227,23739492
185,61,23715666
222,23,23696451
308,187,23578524
185,62,23502609
248,19,23491221
474,248,23360652
307,190,23239680
319,176,23234274
349,146,23216750
318,176,23195412
337,158,23180570
335,160,23135904
337,159,23097578
334,160,23058720
349,147,23058250
289,208,23051444
336,158,23046240
348,146,22968000
336,159,22963248
307,191,22950608
295,202,22909404
335,161,22905960
306,190,22863388
166,79,22854928
334,161,22828776
319,177,22811688
348,147,22809500
318,177,22772826
249,11,22757504
294,202,22579333
306,191,22574316
295,203,22539622
289,209,22525230
288,208,22444422
165,79,22398860
166,80,22394340
454,41,22368880
174,71,22340316
454,39,22236501
294,203,22209551
160,87,22200810
442,301,22180100
454,40,22092420
173,71,21943314
165,80,21938272
442,302,21931929
288,209,21918208
441,301,21903801
455,41,21872540
174,72,21865590
473,248,21837707
455,39,21736924
325,170,21694230
441,302,21655630
455,40,21596080
454,38,21592931
159,87,21584220
160,88,21563820
249,21,21527697
164,83,21521720
173,72,21468588
325,171,21457170
324,170,21316230
475,248,21312648
248,18,21298550
414,325,21285810
404,343,21269244
178,67,21171306
455,38,21093354
324,171,21079170
414,326,21067632
163,83,21066210
164,84,21037797
177,67,21018530
327,170,20992727
159,88,20947230
420,323,20944328
413,325,20826270
326,170,20810391
472,249,20802135
327,171,20765325
152,93,20741391
178,68,20695064
403,343,20662922
424,71,20637456
413,326,20608092
326,171,20582989
163,84,20582287
419,323,20561936
404,344,20552524
177,68,20542288
424,70,20535456
420,324,20421688
180,67,20373760
425,71,20274064
466,33,20238824
406,89,20193540
425,70,20172064
407,89,20071640
474,249,20063736
151,93,20047038
179,67,20043840
419,324,20039296
152,94,20012641
478,248,19997654
403,344,19946202
180,68,19922880
249,20,19882332
406,88,19876830
467,33,19769288
407,88,19754930
470,21,19753617
297,198,19750215
179,68,19592960
466,32,19575256
281,218,19563624
249,10,19450816
297,199,19415220
151,94,19318288
296,198,19273770
323,174,19130397
467,32,19105720
323,175,19103474
322,174,19097546
322,175,19070623
281,219,19069296
471,21,19068145
470,20,18962422
296,199,18938775
280,218,18929460
289,206,18897984
482,248,18848869
248,21,18841944
473,249,18755726
438,57,18716310
428,313,18657792
438,56,18549850
289,207,18546588
468,21,18480054
280,219,18435132
428,314,18424224
439,57,18417610
288,206,18409590
408,337,18317838
471,20,18276950
439,56,18251150
427,313,18249696
248,11,18152288
464,27,18072802
288,207,18058194
427,314,18016128
475,249,18015732
277,222,17941154
479,248,17886966
408,338,17841740
407,337,17841306
400,95,17804640
468,20,17772444
416,325,17740464
401,95,17721732
469,21,17666766
416,326,17563392
400,94,17559640
460,35,17515926
464,26,17511648
401,94,17476732
277,223,17456593
407,338,17365208
465,27,17338596
415,325,17275440
276,222,17203802
248,20,17196579
293,202,17185675
484,248,17153004
249,23,17144856
144,99,17105088
415,326,17098368
461,35,17095716
460,34,17062182
414,329,17059302
469,20,16959156
293,203,16904225
292,202,16872050
317,180,16818420
465,26,16777442
486,248,16772166
276,223,16719241
413,329,16679682
317,181,16657452
316,180,16642632
